Distance_(pixels),Gray_Value
786,31.7290
787,31.1735
788,30.9022
789,30.7530
790,30.2781
791,30.5376
792,30.7433
793,31.0007
794,31.4524
795,31.9847
796,31.8270
797,31.3150
798,31.4390
799,31.3004
800,31.8298
801,32.5576
802,33.0237
803,33.0282
804,32.5983
805,32.6267
806,32.8363
807,33.3298
808,34.2876
809,34.2014
810,33.5804
811,32.8401
812,32.2601
813,32.5697
814,32.3304
815,32.9648
816,33.9392
817,33.9697
818,34.0460
819,34.3904
820,34.0531
821,34.1324
822,34.8462
823,34.2860
824,33.9599
825,33.2836
826,34.5126
827,34.8325
828,34.1829
829,34.5572
830,34.5963
831,34.9646
832,34.5192
833,34.3061
834,33.8291
835,33.6190
836,34.3686
837,34.8711
838,34.2196
839,33.9106
840,34.3900
841,34.7406
842,34.8527
843,35.3611
844,35.3592
845,34.9707
846,35.2532
847,35.4511
848,35.6391
849,35.4605
850,34.5633
851,33.7345
852,33.5915
853,33.7793
854,34.2162
855,34.5073
856,35.0382
857,35.5937
858,35.3109
859,35.5873
860,35.3619
861,34.2599
862,34.2651
863,35.0230
864,36.0517
865,35.3296
866,34.2295
867,34.1916
868,34.3629
869,35.0351
870,35.5450
871,35.4856
872,35.2584
873,35.3390
874,36.0294
875,36.6477
876,37.1875
877,36.6585
878,36.6356
879,36.8400
880,36.2282
881,37.5389
882,38.6562
883,38.8868
884,37.7878
885,36.8858
886,36.9123
887,36.8383
888,35.9687
889,36.3058
890,36.8952
891,37.2908
892,38.0447
893,37.3826
894,36.5275
895,36.4213
896,36.6981
897,36.8231
898,37.2129
899,36.0044
900,35.6832
901,35.9199
902,36.0298
903,36.0732
904,36.7407
905,37.2668
906,37.4576
907,37.8358
908,38.1835
909,38.1213
910,37.1795
911,35.6025
912,35.0845
913,35.7259
914,36.6596
915,36.9934
916,37.1375
917,39.0458
918,40.0492
919,39.3861
920,37.6440
921,37.5896
922,37.6375
923,37.9409
924,37.5470
925,37.8559
926,38.0826
927,38.7707
928,39.0510
929,39.1734
930,38.5044
931,37.7186
932,37.4351
933,37.4943
934,38.0362
935,38.2607
936,37.9150
937,37.2937
938,37.2994
939,37.9940
940,37.6881
941,36.6675
942,35.7839
943,35.7142
944,37.2857
945,38.3246
946,38.3781
947,37.6922
948,37.6480
949,36.9659
950,36.9153
951,38.0125
952,39.2213
953,39.5760
954,39.1608
955,38.1805
956,38.5025
957,39.1271
958,38.1960
959,36.9623
960,36.6087
961,36.4771
962,37.0910
963,37.3450
964,37.5950
965,37.9223
966,37.9051
967,37.3292
968,37.5199
969,38.0010
970,37.7518
971,37.8594
972,38.3685
973,37.8482
974,37.5845
975,36.9858
976,36.7017
977,37.6600
978,38.2541
979,39.0843
980,38.6529
981,38.5345
982,39.4536
983,40.0636
984,39.0632
985,38.0019
986,38.0268
987,38.9762
988,39.6555
989,39.8218
990,38.6508
991,37.7114
992,38.1047
993,38.7990
994,39.4880
995,39.5524
996,38.6541
997,37.7920
998,38.1572
999,39.2605
1000,39.2428
1001,37.8644
1002,37.2070
1003,37.2063
1004,36.9665
1005,37.5500
1006,38.2787
1007,37.9375
1008,38.7368
1009,39.0552
1010,38.4902
1011,38.1966
1012,38.5392
1013,38.4771
1014,38.5481
1015,38.0677
1016,38.1254
1017,37.6694
1018,38.7113
1019,39.0871
1020,38.8053
1021,38.1842
1022,38.1182
1023,37.9441
1024,37.5690
1025,37.2739
1026,36.9451
1027,37.4166
1028,38.3116
1029,38.0041
1030,37.8856
1031,37.2226
1032,37.4441
1033,37.4219
1034,36.9606
1035,36.8879
1036,37.1540
1037,37.3392
1038,37.0295
1039,36.9468
1040,36.9781
1041,37.3713
1042,37.6465
1043,37.6779
1044,37.4254
1045,37.4714
1046,38.0456
1047,38.1430
1048,36.8889
1049,36.6821
1050,36.5942
1051,36.9582
1052,37.1039
1053,36.9268
1054,36.0438
1055,36.3571
1056,36.9792
1057,37.8073
1058,38.4173
1059,37.9997
1060,38.1932
1061,38.2632
1062,38.2905
1063,38.5929
1064,38.7252
1065,38.3262
1066,37.1961
1067,36.9770
1068,37.6682
1069,38.2177
1070,37.7751
1071,37.1631
1072,36.2425
1073,35.8624
1074,36.2613
1075,36.8280
1076,37.3412
1077,37.7542
1078,37.4667
1079,38.1762
1080,38.4499
1081,38.5551
1082,38.2795
1083,37.6815
1084,38.3788
1085,38.9085
1086,38.2003
1087,37.3170
1088,36.2808
1089,35.9109
1090,35.1132
1091,35.5784
1092,36.2312
1093,36.5885
1094,36.5755
1095,37.2636
1096,36.9392
1097,36.2023
1098,35.3060
1099,35.9317
1100,36.5394
1101,36.6414
1102,36.5311
1103,36.6359
1104,37.4431
1105,37.7480
1106,35.8398
1107,35.0935
1108,35.0555
1109,36.0462
1110,36.0537
1111,36.3013
1112,37.0919
1113,37.5041
1114,36.5330
1115,35.6755
1116,35.8731
1117,36.7188
1118,37.2789
1119,37.4297
1120,36.3675
1121,35.5762
1122,35.0727
1123,34.9331
1124,35.4790
1125,35.9107
1126,36.4772
1127,36.8396
1128,36.9506
1129,36.7729
1130,36.4050
1131,36.0711
1132,35.6771
1133,35.4844
1134,35.3673
1135,35.8093
1136,35.5642
1137,35.8516
1138,35.8764
1139,35.6019
1140,35.4888
1141,35.5054
1142,34.7670
1143,34.5587
1144,34.2922
1145,33.8457
1146,33.8760
1147,34.4870
1148,34.6687
1149,34.8453
1150,34.3446
1151,33.8720
1152,34.3554
1153,35.2682
1154,35.6963
1155,36.2438
1156,35.7897
1157,35.8427
1158,35.4882
1159,34.8823
1160,34.2482
1161,33.9336
1162,33.7646
1163,34.2552
1164,34.7010
1165,34.6673
1166,35.4283
1167,35.7900
1168,34.3941
1169,34.2336
1170,34.4752
1171,35.0829
1172,35.5178
1173,35.9433
1174,35.8763
1175,36.0784
1176,36.1883
1177,35.2362
1178,34.7061
1179,34.9007
1180,35.8170
1181,35.4716
1182,34.2230
1183,33.5561
1184,33.6679
1185,34.5179
1186,34.4295
1187,34.0988
1188,34.1749
1189,34.4374
1190,34.2511
1191,33.9641
1192,33.2686
1193,32.7985
1194,33.5836
1195,34.2654
1196,34.2154
1197,34.7450
1198,34.7031
1199,34.5948
1200,34.3472
1201,34.1503
1202,33.9227
1203,34.2735
1204,35.0373
1205,35.1186
1206,34.3438
1207,33.5963
1208,33.2471
1209,33.5854
1210,34.1142
1211,33.6672
1212,33.9785
1213,34.8322
1214,35.2609
1215,34.8810
1216,33.9507
1217,33.5585
1218,33.3639
1219,33.5493
1220,33.1688
1221,33.2465
1222,33.4102
1223,33.7584
1224,33.5764
1225,33.7911
1226,33.8733
1227,33.9264
1228,33.7504
1229,33.9594
1230,33.2754
1231,33.0281
1232,33.4124
1233,34.9522
1234,35.6408
1235,36.2872
1236,35.9994
1237,35.1945
1238,34.0171
1239,32.9370
1240,32.9593
1241,33.0395
1242,32.6324
1243,32.2388
1244,32.2193
1245,32.5766
1246,32.3850
1247,31.3823
1248,31.0835
1249,31.4806
1250,31.5110
1251,31.5084
1252,30.8866
1253,30.3761
1254,30.5469
1255,30.5065
1256,31.1152
1257,31.3499
1258,31.1077
1259,31.5274
1260,31.3186
1261,31.2271
1262,30.9808
1263,31.4124
1264,31.5145
1265,31.6940
1266,31.3536
1267,31.7095
1268,31.9365
1269,31.8060
1270,31.7414
1271,31.1403
1272,30.9287
1273,31.3055
1274,31.7561
1275,32.4785
1276,32.7441
1277,33.0194
1278,33.2190
1279,32.8608
1280,33.2287
1281,33.9174
1282,34.6538
1283,35.4900
1284,35.1712
1285,33.9689
1286,33.9210
1287,34.0011
1288,33.5748
1289,32.7689
1290,32.7450
1291,33.1272
1292,33.7893
1293,33.9517
1294,34.4855
1295,34.2655
1296,34.1694
1297,34.2801
1298,34.5246
1299,35.4072
1300,34.4987
1301,33.9029
1302,33.8050
1303,33.1490
1304,33.3546
1305,34.5790
1306,34.8057
1307,34.9341
1308,34.3958
1309,34.1620
1310,34.6968
1311,35.0178
1312,33.8733
1313,33.3559
1314,32.8794
1315,33.9255
1316,34.6754
1317,34.7712
1318,35.1637
1319,34.8639
1320,34.6838
1321,35.0161
1322,35.7170
1323,35.1538
1324,34.0719
1325,33.1407
1326,33.4323
1327,33.3919
1328,33.5593
1329,33.8968
1330,34.8082
1331,36.5626
1332,37.0672
1333,36.8403
1334,35.8791
1335,36.1999
1336,36.5372
1337,35.8363
1338,36.0826
1339,37.2677
1340,37.6842
1341,38.8568
1342,39.9157
1343,40.0987
1344,39.7527
1345,39.2505
1346,39.1168
1347,38.4348
1348,38.5725
1349,38.7417
1350,38.8537
1351,39.5104
1352,41.0261
1353,41.6269
1354,40.3080
1355,38.5117
1356,37.9199
1357,37.1460
1358,37.8897
1359,38.7678
1360,38.3714
1361,38.0266
1362,37.6662
1363,38.1549
1364,39.0483
1365,39.3178
1366,38.4817
1367,37.2112
1368,37.0115
1369,37.8299
1370,39.0382
1371,40.7087
1372,42.3894
1373,43.9398
1374,43.3634
1375,43.2245
1376,44.0017
1377,45.7537
1378,47.3794
1379,47.6444
1380,46.0915
1381,45.0291
1382,45.0990
1383,44.3924
1384,43.8545
1385,42.3281
1386,40.6175
1387,39.7543
1388,38.3420
1389,36.7934
1390,35.4859
1391,34.4798
1392,34.0855
1393,34.6864
1394,36.4125
1395,38.0650
1396,39.1422
1397,39.6822
1398,40.7242
1399,41.8095
1400,43.0085
1401,43.1532
1402,43.2840
1403,43.0675
1404,42.7606
1405,43.8952
1406,44.5948
1407,43.9288
1408,42.8470
1409,42.3413
1410,42.2693
1411,42.4703
1412,41.5298
1413,39.5498
1414,38.2772
1415,36.9747
1416,36.3824
1417,36.1820
1418,35.0839
1419,34.4201
1420,34.4744
1421,35.2992
1422,36.2069
1423,36.5607
1424,36.0545
1425,36.0177
1426,36.6153
1427,37.1824
1428,37.3979
1429,37.1198
1430,36.9554
1431,37.1595
1432,38.4137
1433,41.1490
1434,43.2334
1435,44.9837
1436,47.0065
1437,49.8232
1438,50.6848
1439,50.0439
1440,50.2494
1441,49.2853
1442,47.9819
1443,46.4604
1444,46.2929
1445,45.6594
1446,45.0967
1447,44.3295
1448,43.1626
1449,43.2161
1450,44.1894
1451,44.6377
1452,44.6157
1453,44.6003
1454,44.4677
1455,44.0219
1456,43.1830
1457,42.5187
1458,42.4860
1459,42.7109
1460,44.5308
1461,45.7040
1462,44.7421
1463,43.7647
1464,43.4006
1465,43.8440
1466,43.8374
1467,42.7337
1468,41.3840
1469,40.1369
1470,38.7406
1471,38.1858
1472,38.1056
1473,37.6604
1474,37.4029
1475,37.6805
1476,37.3927
1477,36.8180
1478,37.1445
1479,37.5000
1480,37.9485
1481,37.7376
1482,37.3315
1483,38.4568
1484,40.3031
1485,41.1680
1486,40.5529
1487,40.4507
1488,40.8800
1489,41.9407
1490,42.6758
1491,41.7108
1492,41.1001
1493,40.8848
1494,40.7892
1495,39.6841
1496,38.7023
1497,38.5946
1498,38.4472
1499,37.2254
1500,35.5875
1501,34.4245
1502,33.2322
1503,32.4731
1504,32.6765
1505,32.9176
1506,33.3501
1507,33.2195
1508,33.8138
1509,34.6416
1510,36.4589
1511,38.5886
1512,40.4437
1513,42.9623
1514,45.8145
1515,47.5032
1516,48.6869
1517,49.7104
1518,49.4237
1519,50.1990
1520,49.2344
1521,48.3773
1522,48.1315
1523,47.3166
1524,44.5686
1525,42.2288
1526,39.7617
1527,37.2106
1528,35.9949
1529,34.8694
1530,34.5337
1531,34.2968
1532,33.7509
1533,32.6519
1534,32.8479
1535,33.3614
1536,33.4009
1537,33.2907
1538,33.7713
1539,35.8958
1540,37.9433
1541,38.6795
1542,39.2653
1543,39.2630
1544,39.1947
1545,39.4318
1546,39.5839
1547,39.7624
1548,40.0922
1549,41.1400
1550,41.4957
1551,41.3052
1552,39.4950
1553,38.1347
1554,37.1836
1555,37.0394
1556,37.2193
1557,37.1745
1558,36.7873
1559,36.8744
1560,37.2835
1561,37.5877
1562,38.3613
1563,39.1884
1564,40.0195
1565,40.0670
1566,40.1441
1567,39.7659
1568,39.9068
1569,39.4431
1570,37.9822
1571,37.8089
1572,36.8864
1573,36.8812
1574,38.2649
1575,38.3544
1576,37.6442
1577,35.3908
1578,33.7426
1579,33.9614
1580,34.6267
1581,35.0727
1582,34.6049
1583,33.4601
1584,33.6314
1585,33.6291
1586,33.2667
1587,31.6756
1588,31.1134
1589,30.2513
1590,30.6461
1591,30.9232
1592,31.2518
1593,32.3754
1594,32.7308
1595,33.0295
1596,32.8124
1597,32.9838
1598,33.3103
1599,33.6174
1600,33.8342
1601,35.3828
1602,36.5026
1603,37.4219
1604,37.2845
1605,37.5786
1606,37.4954
1607,37.5540
1608,37.5796
1609,37.8135
1610,37.9237
1611,38.5056
1612,38.8304
1613,37.0745
1614,35.5615
1615,35.5039
1616,35.3921
1617,36.0122
1618,38.4703
1619,40.1577
1620,42.0094
1621,44.0566
1622,46.1797
1623,47.8000
1624,47.7302
1625,46.5182
1626,46.5942
1627,46.4259
1628,43.1044
1629,40.4346
1630,38.9117
1631,39.0424
