Distance_(pixels),Gray_Value
599,28.7356
600,29.1566
601,28.8665
602,28.5674
603,28.0105
604,27.7821
605,27.8084
606,28.1115
607,28.1417
608,28.4127
609,28.4547
610,28.2342
611,27.9885
612,27.7593
613,27.4666
614,27.5387
615,27.6844
616,27.8072
617,28.1041
618,27.6973
619,27.8504
620,27.9935
621,28.2965
622,27.7994
623,28.2510
624,28.6379
625,29.4755
626,29.4686
627,29.2738
628,29.4808
629,29.4077
630,29.1418
631,29.2933
632,29.1575
633,28.5231
634,28.7827
635,29.4854
636,30.0238
637,29.9068
638,29.0510
639,29.4320
640,30.0085
641,30.0404
642,29.6536
643,28.9386
644,28.6562
645,28.8250
646,29.1735
647,29.4878
648,29.4043
649,29.5956
650,29.5925
651,29.1922
652,28.7481
653,28.4798
654,29.1216
655,28.8919
656,28.9119
657,29.0395
658,28.7983
659,28.6753
660,28.8051
661,28.8866
662,28.5097
663,28.1720
664,27.9044
665,28.1540
666,28.2345
667,28.4104
668,28.1193
669,28.1163
670,28.5390
671,28.6748
672,28.6928
673,29.1134
674,29.4985
675,29.3694
676,28.7734
677,28.3947
678,28.6616
679,28.6910
680,28.7484
681,28.8158
682,28.9671
683,29.2528
684,29.3321
685,29.7966
686,30.4994
687,30.8876
688,30.7920
689,30.2278
690,29.7316
691,29.8642
692,30.1126
693,30.0067
694,29.8121
695,29.7211
696,29.5986
697,29.8914
698,29.9442
699,30.2135
700,30.1068
701,29.7710
702,29.4544
703,29.6909
704,30.1846
705,30.6248
706,30.8200
707,31.3184
708,31.7061
709,31.9260
710,32.5863
711,32.3089
712,31.5296
713,30.9257
714,30.9295
715,30.9858
716,30.8918
717,30.9661
718,31.0952
719,30.8348
720,30.7142
721,30.5805
722,30.3685
723,30.8958
724,31.5286
725,31.4571
726,31.7876
727,32.4264
728,32.1291
729,31.7517
730,31.6727
731,31.9548
732,32.5033
733,32.8218
734,32.8604
735,33.1028
736,33.1729
737,32.4821
738,32.1280
739,31.9230
740,31.9308
741,31.1375
742,30.5950
743,30.3851
744,30.2263
745,30.2127
746,30.1600
747,30.2108
748,30.2803
749,30.6712
750,31.2398
751,32.2105
752,32.5424
753,32.1019
754,31.9228
755,31.5516
756,31.3156
757,31.4905
758,32.0603
759,32.2809
760,32.2650
761,31.4125
762,31.9450
763,32.6504
764,32.1413
765,31.7421
766,31.6586
767,31.4656
768,31.4524
769,31.0191
770,30.3399
771,29.8885
772,30.0055
773,30.0266
774,29.8864
775,30.5858
776,31.1555
777,31.1751
778,30.7153
779,30.6203
780,30.3247
781,30.9362
782,31.1342
783,31.0576
784,31.2262
785,31.3778
786,31.4319
787,31.3218
788,31.5061
789,31.8894
790,32.8671
791,32.0493
792,31.4403
793,31.1795
794,30.6435
795,31.0042
796,31.1559
797,31.1649
798,31.0230
799,30.6389
800,30.7847
801,30.4653
802,30.4736
803,30.2944
804,30.5876
805,30.6314
806,30.1614
807,30.2408
808,30.3484
809,31.5173
810,32.3413
811,31.3482
812,29.8271
813,29.1414
814,29.1739
815,29.5183
816,30.3017
817,30.6710
818,31.2855
819,31.2308
820,30.8451
821,30.8729
822,30.5590
823,30.6515
824,30.3316
825,30.3271
826,30.7705
827,31.3508
828,30.9302
829,30.4215
830,30.3092
831,30.8796
832,30.4425
833,29.4898
834,29.0399
835,29.3462
836,29.6880
837,29.6469
838,29.2515
839,29.5604
840,30.0426
841,30.0557
842,29.9486
843,29.7609
844,30.2701
845,30.8532
846,31.2064
847,31.2488
848,31.9485
849,31.9007
850,31.4051
851,31.3837
852,31.9556
853,32.2612
854,32.2323
855,32.8369
856,32.4707
857,31.8264
858,30.7465
859,30.4384
860,30.3858
861,30.0602
862,29.5823
863,29.6778
864,30.3336
865,30.6436
866,31.0347
867,31.1776
868,30.9835
869,30.9836
870,31.3151
871,30.9248
872,31.1024
873,31.4087
874,31.0014
875,31.5142
876,32.2206
877,32.1964
878,31.8850
879,31.5496
880,31.5836
881,31.3648
882,31.5338
883,31.9484
884,31.4568
885,31.6521
886,32.0348
887,31.5047
888,30.8749
889,30.5319
890,30.4096
891,29.8762
892,30.1306
893,29.8976
894,30.3516
895,30.8886
896,31.2582
897,31.6328
898,32.1393
899,32.4494
900,32.8214
901,32.8081
902,33.0597
903,32.3658
904,31.5795
905,31.7811
906,32.0504
907,32.3896
908,32.5232
909,32.3554
910,31.7290
911,30.7401
912,29.7485
913,29.6123
914,29.9766
915,30.0810
916,29.5552
917,29.2018
918,28.8970
919,28.8307
920,28.4744
921,28.7378
922,28.8036
923,28.3669
924,28.1925
925,28.5743
926,28.6339
927,28.6685
928,28.1280
929,28.3255
930,28.0888
931,28.1496
932,28.2254
933,27.9924
934,27.2605
935,27.3619
936,27.4895
937,27.7976
938,27.8953
939,28.0529
940,28.5494
941,28.6175
942,28.3141
943,28.5720
944,28.6862
945,28.8139
946,28.9358
947,29.0589
948,28.7531
949,28.3636
950,28.0876
951,27.9645
952,28.1597
953,28.7088
954,28.7005
955,28.2812
956,28.2158
957,28.1731
958,28.3202
959,28.5607
960,28.8035
961,28.1930
962,27.7335
963,27.5314
964,27.6325
965,28.1291
966,28.7944
967,28.9230
968,29.1963
969,29.1155
970,29.1944
971,29.1746
972,29.3663
973,29.5064
974,29.8666
975,30.2758
976,30.4237
977,30.5626
978,30.0727
979,30.0857
980,29.6793
981,29.1548
982,29.4210
983,29.0793
984,28.9748
985,28.9628
986,29.1482
987,29.0080
988,28.9543
989,28.9645
990,29.3081
991,30.1877
992,30.1580
993,30.3282
994,30.3936
995,29.8279
996,29.3066
997,29.0883
998,28.9464
999,29.3978
1000,29.7335
1001,29.6243
1002,29.7692
1003,30.1422
1004,30.0519
1005,29.5030
1006,30.1563
1007,30.1468
1008,29.8466
1009,29.4535
1010,29.2421
1011,28.9060
1012,29.1275
1013,29.3801
1014,29.1959
1015,29.2074
1016,28.9539
1017,28.8159
1018,29.2063
1019,29.8385
1020,30.3949
1021,30.5604
1022,30.5792
1023,30.3281
1024,30.4439
1025,30.7216
1026,30.7541
1027,30.8541
1028,30.6509
1029,30.7400
1030,30.7867
1031,31.0216
1032,31.3220
1033,31.9097
1034,31.4424
1035,30.4430
1036,29.1983
1037,29.1496
1038,29.2407
1039,28.9963
1040,28.7395
1041,29.1993
1042,29.8774
1043,30.5146
1044,30.2015
1045,30.5431
1046,30.4883
1047,29.6766
1048,29.6193
1049,29.5875
1050,29.0607
1051,29.5169
1052,30.0792
1053,29.7826
1054,29.3185
1055,29.1785
1056,29.1588
1057,29.1618
1058,29.2786
1059,28.9894
1060,28.7064
1061,28.6710
1062,28.9649
1063,29.9252
1064,30.6628
1065,30.7820
1066,30.5147
1067,30.3875
1068,29.6359
1069,29.4153
1070,29.1878
1071,28.9613
1072,29.1980
1073,29.3519
1074,29.5602
1075,29.6713
1076,29.4737
1077,29.0871
1078,28.4651
1079,28.1742
1080,28.3972
1081,27.9269
1082,28.0334
1083,28.0685
1084,27.7475
1085,28.1687
1086,28.8913
1087,29.5233
1088,29.6150
1089,30.0054
1090,30.4916
1091,30.2793
1092,29.7120
1093,29.9076
1094,30.3026
1095,30.0481
1096,29.0876
1097,29.9606
1098,30.6606
1099,30.4018
1100,30.2688
1101,30.0023
1102,29.3874
1103,29.6976
1104,29.7219
1105,29.5476
1106,29.0752
1107,28.3571
1108,28.0488
1109,28.4022
1110,28.5243
1111,28.1401
1112,28.0032
1113,28.5282
1114,29.6186
1115,30.1465
1116,29.7245
1117,30.1639
1118,30.4475
1119,30.6942
1120,31.2820
1121,31.6331
1122,32.3551
1123,32.7948
1124,32.7079
1125,32.2230
1126,31.7256
1127,31.7514
1128,31.3814
1129,30.7431
1130,29.8132
1131,29.4702
1132,29.8897
1133,30.6093
1134,31.1402
1135,31.4111
1136,31.4937
1137,32.3570
1138,32.7212
1139,32.1240
1140,32.0436
1141,33.2205
1142,33.3880
1143,33.2741
1144,32.5542
1145,32.6281
1146,31.8967
1147,31.6209
1148,31.7953
1149,31.5653
1150,31.4751
1151,31.1659
1152,31.0530
1153,30.4655
1154,30.5116
1155,30.3251
1156,29.8838
1157,29.6036
1158,29.1549
1159,29.2063
1160,29.4384
1161,29.3998
1162,29.8149
1163,30.6829
1164,31.9162
1165,33.0046
1166,32.1597
1167,32.3989
1168,32.6676
1169,32.7650
1170,33.3969
1171,33.1485
1172,32.7494
1173,33.4008
1174,33.2248
1175,32.7315
1176,32.7058
1177,32.6267
1178,32.2373
1179,31.7845
1180,31.7122
1181,31.8267
1182,31.2533
1183,30.9796
1184,30.4187
1185,30.7031
1186,31.4069
1187,31.4296
1188,30.9446
1189,31.0039
1190,30.8735
1191,31.2050
1192,31.6544
1193,31.8244
1194,31.6218
1195,32.6530
1196,33.6429
1197,34.5399
1198,34.1501
1199,33.9036
1200,33.6427
1201,33.0650
1202,32.3006
1203,31.7779
1204,31.6037
1205,32.4261
1206,32.4174
1207,32.3387
1208,32.9023
1209,34.1118
1210,34.3443
1211,33.9514
1212,34.4046
1213,34.0819
1214,33.2173
1215,32.4929
1216,31.2757
1217,30.8313
1218,31.0526
1219,30.6298
1220,30.0796
1221,29.8103
1222,29.7717
1223,30.2947
1224,30.9042
1225,31.0851
1226,31.3200
1227,31.4108
1228,31.1726
1229,31.1976
1230,31.1712
1231,31.1733
1232,32.1647
1233,32.4731
1234,32.4285
1235,32.2402
1236,31.5758
1237,31.3514
1238,30.7876
1239,30.4096
1240,31.0442
1241,31.7194
1242,31.9284
1243,31.3774
1244,30.7719
1245,31.0759
1246,30.6223
1247,29.8736
1248,29.0969
1249,28.4995
1250,28.0887
1251,27.4885
1252,27.3769
1253,27.7087
1254,27.8616
1255,28.3812
1256,28.1374
1257,27.8861
1258,27.7167
1259,27.8040
1260,28.6803
1261,29.4345
1262,30.2741
1263,30.2231
1264,30.0523
1265,30.5398
1266,30.7430
1267,31.4324
1268,32.5174
1269,33.0760
1270,33.6170
1271,33.2450
1272,32.8639
1273,32.7150
1274,32.3472
1275,32.2309
1276,31.4778
1277,31.5774
1278,31.8612
1279,31.3850
1280,30.4652
1281,29.4572
1282,28.5648
1283,28.4188
1284,28.6565
1285,28.9042
1286,29.1320
1287,29.5806
1288,30.0051
1289,30.0573
1290,30.1602
1291,30.3597
1292,30.6436
1293,31.2045
1294,30.9612
1295,30.8573
1296,30.2563
1297,30.6300
1298,31.6565
1299,33.1493
1300,33.7867
1301,33.5353
1302,33.4053
1303,32.3391
1304,32.3448
1305,32.4700
1306,32.1906
1307,32.5101
1308,32.6036
1309,32.6260
1310,32.4424
1311,31.8940
1312,31.7003
1313,31.7877
1314,31.8309
1315,32.2398
1316,31.7361
1317,31.6908
1318,31.6096
1319,31.4628
1320,31.8930
1321,32.5669
1322,33.6804
1323,34.1203
1324,34.1219
1325,34.7267
1326,34.8621
1327,34.3938
1328,33.4740
1329,33.1118
1330,32.6886
1331,32.7847
1332,32.3386
1333,32.4347
1334,33.3100
1335,34.0360
1336,34.8967
1337,34.9453
1338,34.4488
1339,35.3942
1340,36.4147
1341,37.0589
1342,37.7628
1343,38.3617
1344,38.3558
1345,38.1083
1346,38.6188
1347,38.3215
1348,38.1381
1349,38.5322
1350,39.2829
1351,38.9969
1352,38.4214
1353,38.5213
1354,39.0842
1355,39.0588
1356,38.2926
1357,36.9768
1358,35.6404
1359,34.8859
1360,34.6070
1361,35.8139
1362,39.0574
1363,43.4138
1364,45.0185
1365,45.2230
1366,45.5882
1367,45.4146
1368,45.5964
1369,46.6054
1370,46.8571
1371,45.4321
1372,43.4656
1373,42.2379
1374,41.9996
1375,41.5898
1376,40.6057
1377,38.4729
1378,35.2406
1379,32.5223
1380,32.0726
1381,32.2910
1382,32.4819
1383,32.8441
1384,32.8686
1385,32.4170
1386,32.1144
1387,32.4907
1388,32.2307
1389,31.4914
1390,30.9071
1391,31.2140
1392,31.0458
1393,30.5863
1394,30.0635
1395,29.8082
1396,29.8736
1397,30.4347
1398,33.0104
1399,36.3285
1400,38.4591
1401,38.9316
1402,37.7670
1403,36.6444
1404,34.4988
1405,32.6996
1406,31.9737
1407,31.1168
1408,30.3901
1409,30.5915
1410,30.7786
1411,31.3052
1412,31.1709
1413,31.4778
1414,32.2976
1415,33.4355
1416,34.6406
1417,36.6512
1418,39.0191
1419,41.5422
1420,42.7278
1421,42.5280
1422,40.3725
1423,38.3650
1424,35.8860
1425,34.6590
1426,34.3358
1427,34.6224
1428,34.6723
1429,34.6445
1430,33.5603
1431,32.7728
1432,32.2983
1433,32.4755
1434,33.3035
1435,34.9066
1436,36.0683
1437,37.6826
1438,39.7544
1439,41.8625
1440,42.2198
1441,41.4317
1442,40.3933
1443,38.4486
1444,34.9618
1445,33.3735
1446,33.1533
1447,33.8523
1448,34.7031
1449,34.6079
1450,33.8030
1451,32.4951
1452,31.9352
1453,31.6362
1454,31.5750
1455,31.3733
1456,31.0789
1457,30.7721
1458,30.3210
1459,29.9194
1460,29.3704
1461,29.0798
1462,28.7527
1463,28.5614
1464,28.4361
1465,28.7052
1466,28.9466
1467,29.2546
1468,29.5711
1469,29.8272
1470,29.6575
1471,29.4397
1472,28.9762
1473,28.7316
1474,28.9045
1475,29.1733
1476,29.4715
1477,29.4343
1478,29.6071
1479,29.6046
1480,29.3338
1481,29.6785
1482,29.8985
1483,30.1406
1484,29.8957
1485,29.7461
1486,29.7339
1487,30.2332
1488,30.9154
1489,31.0045
1490,31.2281
1491,31.5241
1492,31.7662
1493,31.5766
1494,31.5570
1495,31.6425
1496,31.2581
1497,30.5937
1498,30.6226
1499,30.5442
1500,30.4427
1501,30.4235
1502,30.4029
1503,30.9176
1504,31.1375
1505,31.5554
1506,31.9118
1507,32.2954
1508,31.9592
1509,31.5394
1510,31.6141
1511,32.2890
1512,33.4670
1513,34.2779
1514,36.1037
1515,38.7493
1516,40.7149
1517,43.3227
1518,44.6192
1519,45.1306
1520,44.3459
1521,42.9962
1522,41.7576
1523,41.2271
1524,40.5950
1525,39.9512
1526,39.1064
1527,38.1277
1528,37.3723
1529,36.8251
1530,36.4968
1531,37.0065
1532,37.0567
1533,37.1355
1534,36.7958
1535,35.8792
1536,35.2086
1537,34.9644
1538,34.6447
1539,34.8392
1540,34.4786
1541,33.5238
1542,32.0151
1543,30.8943
1544,30.7602
1545,32.0731
1546,33.3271
1547,33.7597
1548,33.9799
1549,34.7410
1550,35.4943
1551,36.0095
1552,36.3303
1553,36.8929
1554,36.7546
1555,35.8072
1556,35.1187
1557,35.0250
1558,35.7826
1559,35.4842
1560,34.2947
1561,33.7081
1562,31.9544
1563,29.9030
1564,28.4102
1565,27.8544
1566,28.0681
1567,28.4537
1568,28.3596
1569,28.3286
1570,28.3537
1571,28.6489
1572,28.9463
1573,29.0636
1574,28.7627
1575,28.8408
1576,28.7230
1577,28.5743
1578,28.8942
1579,29.2083
1580,30.9431
1581,33.0704
1582,33.7150
1583,34.1288
1584,34.8748
1585,34.5390
1586,34.6184
1587,35.8769
1588,37.9680
1589,40.6801
1590,42.1399
1591,41.9486
1592,40.5388
1593,39.3419
1594,39.0573
1595,39.7485
1596,39.2774
1597,40.2189
1598,41.1138
1599,42.6364
1600,43.3446
1601,44.3830
1602,46.4239
1603,49.1166
1604,52.0658
1605,53.0859
1606,52.6418
1607,53.9896
1608,55.0221
1609,55.3880
1610,55.4307
1611,52.8785
1612,51.0728
1613,49.7757
1614,47.7190
